image_name,Imager_id,generation,sex,selection,replicate,sampling,trait,individual_id,length,repeat_measure
JK_350_F_E_2_R_L-Ti_19,JK,350,F,E,2,R,L-Ti,19,0.405,1
JK_350_F_E_2_R_L-Ta_19,JK,350,F,E,2,R,L-Ta,19,0.16,1
JK_350_F_E_2_R_L-F_20,JK,350,F,E,2,R,L-F,20,0.474,1
JK_350_F_E_2_R_L-Ti_20,JK,350,F,E,2,R,L-Ti,20,0.441,1
JK_350_F_E_2_R_L-Ta_20,JK,350,F,E,2,R,L-Ta,20,0.174,1
JK_350_F_E_2_R_T_1,JK,350,F,E,2,R,T,1,0.944,1
JK_350_F_E_2_R_T_2,JK,350,F,E,2,R,T,2,0.913,1
JK_350_F_E_2_R_T_3,JK,350,F,E,2,R,T,3,0.845,1
JK_350_F_E_2_R_T_4,JK,350,F,E,2,R,T,4,0.889,1
JK_350_F_E_2_R_T_5,JK,350,F,E,2,R,T,5,0.963,1
JK_350_F_E_2_R_T_6,JK,350,F,E,2,R,T,6,0.858,1
JK_350_F_E_2_R_T_7,JK,350,F,E,2,R,T,7,0.873,1
JK_350_F_E_2_R_T_8,JK,350,F,E,2,R,T,8,0.902,1
JK_350_F_E_2_R_T_9,JK,350,F,E,2,R,T,9,0.878,1
JK_350_F_E_2_R_T_10,JK,350,F,E,2,R,T,10,0.87,1
JK_350_F_E_2_R_T_11,JK,350,F,E,2,R,T,11,0.967,1
JK_350_F_E_2_R_T_12,JK,350,F,E,2,R,T,12,0.902,1
JK_350_F_E_2_R_T_13,JK,350,F,E,2,R,T,13,0.818,1
JK_350_F_E_2_R_T_14,JK,350,F,E,2,R,T,14,0.884,1
JK_350_F_E_2_R_T_15,JK,350,F,E,2,R,T,15,0.887,1
JK_350_F_E_2_R_T_16,JK,350,F,E,2,R,T,16,0.763,1
JK_350_F_E_2_R_T_17,JK,350,F,E,2,R,T,17,0.939,1
JK_350_F_E_2_R_T_18,JK,350,F,E,2,R,T,18,0.877,1
JK_350_F_E_2_R_T_19,JK,350,F,E,2,R,T,19,0.864,1
JK_350_F_E_2_R_T_20,JK,350,F,E,2,R,T,20,0.841,1
JK_350_F_E_1_S_L-F_1,JK,350,F,E,1,S,L-F,1,0.414,1
JK_350_F_E_1_S_L-Ti_1,JK,350,F,E,1,S,L-Ti,1,0.385,1
JK_350_F_E_1_S_L-Ta_1,JK,350,F,E,1,S,L-Ta,1,0.156,1
JK_350_F_E_1_S_L-F_2,JK,350,F,E,1,S,L-F,2,0.457,1
JK_350_F_E_1_S_L-Ti_2,JK,350,F,E,1,S,L-Ti,2,0.409,1
JK_350_F_E_1_S_L-Ta_2,JK,350,F,E,1,S,L-Ta,2,0.19,1
JK_350_F_E_1_S_L-F_3,JK,350,F,E,1,S,L-F,3,0.423,1
JK_350_F_E_1_S_L-Ti_3,JK,350,F,E,1,S,L-Ti,3,0.378,1
JK_350_F_E_1_S_L-Ta_3,JK,350,F,E,1,S,L-Ta,3,0.176,1
JK_350_F_E_1_S_L-F_4,JK,350,F,E,1,S,L-F,4,0.373,1
JK_350_F_E_1_S_L-Ti_4,JK,350,F,E,1,S,L-Ti,4,0.349,1
JK_350_F_E_1_S_L-Ta_4,JK,350,F,E,1,S,L-Ta,4,0.144,1
JK_350_F_E_1_S_L-F_5,JK,350,F,E,1,S,L-F,5,0.384,1
JK_350_F_E_1_S_L-Ti_5,JK,350,F,E,1,S,L-Ti,5,0.374,1
JK_350_F_E_1_S_L-Ta_5,JK,350,F,E,1,S,L-Ta,5,0.15,1
JK_350_F_E_1_S_L-F_6,JK,350,F,E,1,S,L-F,6,0.411,1
JK_350_F_E_1_S_L-Ti_6,JK,350,F,E,1,S,L-Ti,6,0.381,1
JK_350_F_E_1_S_L-Ta_6,JK,350,F,E,1,S,L-Ta,6,0.159,1
JK_350_F_E_1_S_L-F_7,JK,350,F,E,1,S,L-F,7,0.426,1
JK_350_F_E_1_S_L-Ti_7,JK,350,F,E,1,S,L-Ti,7,0.392,1
JK_350_F_E_1_S_L-Ta_7,JK,350,F,E,1,S,L-Ta,7,0.158,1
JK_350_F_E_1_S_L-F_8,JK,350,F,E,1,S,L-F,8,0.416,1
JK_350_F_E_1_S_L-Ti_8,JK,350,F,E,1,S,L-Ti,8,0.363,1
JK_350_F_E_1_S_L-Ta_8,JK,350,F,E,1,S,L-Ta,8,0.153,1
JK_350_F_E_1_S_L-F_9,JK,350,F,E,1,S,L-F,9,0.425,1
JK_350_F_E_1_S_L-Ti_9,JK,350,F,E,1,S,L-Ti,9,0.387,1
JK_350_F_E_1_S_L-Ta_9,JK,350,F,E,1,S,L-Ta,9,0.157,1
JK_350_F_E_1_S_L-F_10,JK,350,F,E,1,S,L-F,10,0.423,1
JK_350_F_E_1_S_L-Ti_10,JK,350,F,E,1,S,L-Ti,10,0.362,1
JK_350_F_E_1_S_L-Ta_10,JK,350,F,E,1,S,L-Ta,10,0.146,1
JK_350_F_E_1_S_L-F_11,JK,350,F,E,1,S,L-F,11,0.452,1
JK_350_F_E_1_S_L-Ti_11,JK,350,F,E,1,S,L-Ti,11,0.383,1
JK_350_F_E_1_S_L-Ta_11,JK,350,F,E,1,S,L-Ta,11,0.166,1
JK_350_F_E_1_S_L-F_12,JK,350,F,E,1,S,L-F,12,0.431,1
JK_350_F_E_1_S_L-Ti_12,JK,350,F,E,1,S,L-Ti,12,0.383,1
JK_350_F_E_1_S_L-Ta_12,JK,350,F,E,1,S,L-Ta,12,0.168,1
JK_350_F_E_1_S_L-F_13,JK,350,F,E,1,S,L-F,13,0.412,1
JK_350_F_E_1_S_L-Ti_13,JK,350,F,E,1,S,L-Ti,13,0.362,1
JK_350_F_E_1_S_L-Ta_13,JK,350,F,E,1,S,L-Ta,13,0.144,1
JK_350_F_E_1_S_L-F_14,JK,350,F,E,1,S,L-F,14,0.454,1
JK_350_F_E_1_S_L-Ti_14,JK,350,F,E,1,S,L-Ti,14,0.399,1
JK_350_F_E_1_S_L-Ta_14,JK,350,F,E,1,S,L-Ta,14,0.162,1
JK_350_F_E_1_S_L-F_15,JK,350,F,E,1,S,L-F,15,0.455,1
JK_350_F_E_1_S_L-Ti_15,JK,350,F,E,1,S,L-Ti,15,0.395,1
JK_350_F_E_1_S_L-Ta_15,JK,350,F,E,1,S,L-Ta,15,0.173,1
JK_350_F_E_1_S_L-F_16,JK,350,F,E,1,S,L-F,16,0.414,1
JK_350_F_E_1_S_L-Ti_16,JK,350,F,E,1,S,L-Ti,16,0.375,1
JK_350_F_E_1_S_L-Ta_16,JK,350,F,E,1,S,L-Ta,16,0.154,1
JK_350_F_E_1_S_L-F_17,JK,350,F,E,1,S,L-F,17,0.417,1
JK_350_F_E_1_S_L-Ti_17,JK,350,F,E,1,S,L-Ti,17,0.378,1
JK_350_F_E_1_S_L-Ta_17,JK,350,F,E,1,S,L-Ta,17,0.155,1
JK_350_F_E_1_S_L-F_18,JK,350,F,E,1,S,L-F,18,0.449,1
JK_350_F_E_1_S_L-Ti_18,JK,350,F,E,1,S,L-Ti,18,0.398,1
JK_350_F_E_1_S_L-Ta_18,JK,350,F,E,1,S,L-Ta,18,0.179,1
JK_350_F_E_1_S_L-F_19,JK,350,F,E,1,S,L-F,19,0.42,1
JK_350_F_E_1_S_L-Ti_19,JK,350,F,E,1,S,L-Ti,19,0.383,1
JK_350_F_E_1_S_L-Ta_19,JK,350,F,E,1,S,L-Ta,19,0.173,1
JK_350_F_E_1_S_L-F_20,JK,350,F,E,1,S,L-F,20,0.43,1
JK_350_F_E_1_S_L-Ti_20,JK,350,F,E,1,S,L-Ti,20,0.384,1
JK_350_F_E_1_S_L-Ta_20,JK,350,F,E,1,S,L-Ta,20,0.164,1
JK_350_F_E_1_S_T_1,JK,350,F,E,1,S,T,1,0.79,1
JK_350_F_E_1_S_T_2,JK,350,F,E,1,S,T,2,0.826,1
JK_350_F_E_1_S_T_3,JK,350,F,E,1,S,T,3,0.748,1
JK_350_F_E_1_S_T_4,JK,350,F,E,1,S,T,4,0.766,1
JK_350_F_E_1_S_T_5,JK,350,F,E,1,S,T,5,0.752,1
JK_350_F_E_1_S_T_6,JK,350,F,E,1,S,T,6,0.766,1
JK_350_F_E_1_S_T_7,JK,350,F,E,1,S,T,7,0.817,1
JK_350_F_E_1_S_T_8,JK,350,F,E,1,S,T,8,0.815,1
JK_350_F_E_1_S_T_9,JK,350,F,E,1,S,T,9,0.774,1
JK_350_F_E_1_S_T_10,JK,350,F,E,1,S,T,10,0.804,1
JK_350_F_E_1_S_T_11,JK,350,F,E,1,S,T,11,0.797,1
JK_350_F_E_1_S_T_12,JK,350,F,E,1,S,T,12,0.774,1
JK_350_F_E_1_S_T_13,JK,350,F,E,1,S,T,13,0.754,1
JK_350_F_E_1_S_T_14,JK,350,F,E,1,S,T,14,0.848,1
JK_350_F_E_1_S_T_15,JK,350,F,E,1,S,T,15,0.84,1
JK_350_F_E_1_S_T_16,JK,350,F,E,1,S,T,16,0.779,1
JK_350_F_E_1_S_T_17,JK,350,F,E,1,S,T,17,0.802,1
JK_350_F_E_1_S_T_18,JK,350,F,E,1,S,T,18,0.858,1
JK_350_F_E_1_S_T_19,JK,350,F,E,1,S,T,19,0.805,1
JK_350_F_E_1_S_T_20,JK,350,F,E,1,S,T,20,0.811,1
JK_350_F_E_2_S_L-F_1,JK,350,F,E,2,S,L-F,1,0.484,1
JK_350_F_E_2_S_L-Ti_1,JK,350,F,E,2,S,L-Ti,1,0.404,1
JK_350_F_E_2_S_L-Ta_1,JK,350,F,E,2,S,L-Ta,1,0.178,1
JK_350_F_E_2_S_L-F_2,JK,350,F,E,2,S,L-F,2,0.444,1
JK_350_F_E_2_S_L-Ti_2,JK,350,F,E,2,S,L-Ti,2,0.388,1
JK_350_F_E_2_S_L-Ta_2,JK,350,F,E,2,S,L-Ta,2,0.183,1
JK_350_F_E_2_S_L-F_3,JK,350,F,E,2,S,L-F,3,0.468,1
JK_350_F_E_2_S_L-Ti_3,JK,350,F,E,2,S,L-Ti,3,0.388,1
JK_350_F_E_2_S_L-Ta_3,JK,350,F,E,2,S,L-Ta,3,0.168,1
JK_350_F_E_2_S_L-F_4,JK,350,F,E,2,S,L-F,4,0.478,1
JK_350_F_E_2_S_L-Ti_4,JK,350,F,E,2,S,L-Ti,4,0.423,1
JK_350_F_E_2_S_L-Ta_4,JK,350,F,E,2,S,L-Ta,4,0.192,1
JK_350_F_E_2_S_L-F_5,JK,350,F,E,2,S,L-F,5,0.486,1
JK_350_F_E_2_S_L-Ti_5,JK,350,F,E,2,S,L-Ti,5,0.408,1
JK_350_F_E_2_S_L-Ta_5,JK,350,F,E,2,S,L-Ta,5,0.172,1
JK_350_F_E_2_S_L-F_6,JK,350,F,E,2,S,L-F,6,0.48,1
JK_350_F_E_2_S_L-Ti_6,JK,350,F,E,2,S,L-Ti,6,0.387,1
JK_350_F_E_2_S_L-Ta_6,JK,350,F,E,2,S,L-Ta,6,0.158,1
JK_350_F_E_2_S_L-F_7,JK,350,F,E,2,S,L-F,7,0.463,1
JK_350_F_E_2_S_L-Ti_7,JK,350,F,E,2,S,L-Ti,7,0.391,1
JK_350_F_E_2_S_L-Ta_7,JK,350,F,E,2,S,L-Ta,7,0.174,1
JK_350_F_E_2_S_L-F_8,JK,350,F,E,2,S,L-F,8,0.512,1
JK_350_F_E_2_S_L-Ti_8,JK,350,F,E,2,S,L-Ti,8,0.437,1
JK_350_F_E_2_S_L-Ta_8,JK,350,F,E,2,S,L-Ta,8,0.186,1
JK_350_F_E_2_S_L-F_9,JK,350,F,E,2,S,L-F,9,0.484,1
JK_350_F_E_2_S_L-Ti_9,JK,350,F,E,2,S,L-Ti,9,0.408,1
JK_350_F_E_2_S_L-Ta_9,JK,350,F,E,2,S,L-Ta,9,0.187,1
JK_350_F_E_2_S_L-F_10,JK,350,F,E,2,S,L-F,10,0.45,1
JK_350_F_E_2_S_L-Ti_10,JK,350,F,E,2,S,L-Ti,10,0.4,1
JK_350_F_E_2_S_L-Ta_10,JK,350,F,E,2,S,L-Ta,10,0.161,1
JK_350_F_E_2_S_L-F_11,JK,350,F,E,2,S,L-F,11,0.464,1
JK_350_F_E_2_S_L-Ti_11,JK,350,F,E,2,S,L-Ti,11,0.386,1
JK_350_F_E_2_S_L-Ta_11,JK,350,F,E,2,S,L-Ta,11,0.174,1
JK_350_F_E_2_S_L-F_12,JK,350,F,E,2,S,L-F,12,0.462,1
JK_350_F_E_2_S_L-Ti_12,JK,350,F,E,2,S,L-Ti,12,0.4,1
JK_350_F_E_2_S_L-Ta_12,JK,350,F,E,2,S,L-Ta,12,0.192,1
JK_350_F_E_2_S_L-F_13,JK,350,F,E,2,S,L-F,13,0.452,1
JK_350_F_E_2_S_L-Ti_13,JK,350,F,E,2,S,L-Ti,13,0.375,1
JK_350_F_E_2_S_L-Ta_13,JK,350,F,E,2,S,L-Ta,13,0.163,1
JK_350_F_E_2_S_L-F_14,JK,350,F,E,2,S,L-F,14,0.411,1
JK_350_F_E_2_S_L-Ti_14,JK,350,F,E,2,S,L-Ti,14,0.388,1
JK_350_F_E_2_S_L-Ta_14,JK,350,F,E,2,S,L-Ta,14,0.167,1
JK_350_F_E_2_S_L-F_15,JK,350,F,E,2,S,L-F,15,0.442,1
JK_350_F_E_2_S_L-Ti_15,JK,350,F,E,2,S,L-Ti,15,0.396,1
JK_350_F_E_2_S_L-Ta_15,JK,350,F,E,2,S,L-Ta,15,0.173,1
JK_350_F_E_2_S_L-F_16,JK,350,F,E,2,S,L-F,16,0.466,1
JK_350_F_E_2_S_L-Ti_16,JK,350,F,E,2,S,L-Ti,16,0.398,1
JK_350_F_E_2_S_L-Ta_16,JK,350,F,E,2,S,L-Ta,16,0.172,1
JK_350_F_E_2_S_L-F_17,JK,350,F,E,2,S,L-F,17,0.459,1
JK_350_F_E_2_S_L-Ti_17,JK,350,F,E,2,S,L-Ti,17,0.366,1
JK_350_F_E_2_S_L-Ta_17,JK,350,F,E,2,S,L-Ta,17,0.18,1
JK_350_F_E_2_S_L-F_18,JK,350,F,E,2,S,L-F,18,0.431,1
JK_350_F_E_2_S_L-Ti_18,JK,350,F,E,2,S,L-Ti,18,0.365,1
JK_350_F_E_2_S_L-Ta_18,JK,350,F,E,2,S,L-Ta,18,0.16,1
JK_350_F_E_2_S_L-F_19,JK,350,F,E,2,S,L-F,19,0.468,1
JK_350_F_E_2_S_L-Ti_19,JK,350,F,E,2,S,L-Ti,19,0.396,1
JK_350_F_E_2_S_L-Ta_19,JK,350,F,E,2,S,L-Ta,19,0.167,1
JK_350_F_E_2_S_L-F_20,JK,350,F,E,2,S,L-F,20,0.439,1
JK_350_F_E_2_S_L-Ti_20,JK,350,F,E,2,S,L-Ti,20,0.37,1
JK_350_F_E_2_S_L-Ta_20,JK,350,F,E,2,S,L-Ta,20,0.165,1
JK_350_F_E_2_S_T_1,JK,350,F,E,2,S,T,1,0.883,1
JK_350_F_E_2_S_T_2,JK,350,F,E,2,S,T,2,0.799,1
JK_350_F_E_2_S_T_3,JK,350,F,E,2,S,T,3,0.834,1
JK_350_F_E_2_S_T_4,JK,350,F,E,2,S,T,4,0.896,1
JK_350_F_E_2_S_T_5,JK,350,F,E,2,S,T,5,0.9,1
JK_350_F_E_2_S_T_6,JK,350,F,E,2,S,T,6,0.817,1
JK_350_F_E_2_S_T_7,JK,350,F,E,2,S,T,7,0.801,1
JK_350_F_E_2_S_T_8,JK,350,F,E,2,S,T,8,0.94,1
JK_350_F_E_2_S_T_9,JK,350,F,E,2,S,T,9,0.908,1
JK_350_F_E_2_S_T_10,JK,350,F,E,2,S,T,10,0.853,1
JK_350_F_E_2_S_T_11,JK,350,F,E,2,S,T,11,0.824,1
JK_350_F_E_2_S_T_12,JK,350,F,E,2,S,T,12,0.863,1
JK_350_F_E_2_S_T_13,JK,350,F,E,2,S,T,13,0.848,1
JK_350_F_E_2_S_T_14,JK,350,F,E,2,S,T,14,0.772,1
JK_350_F_E_2_S_T_15,JK,350,F,E,2,S,T,15,0.816,1
JK_350_F_E_2_S_T_16,JK,350,F,E,2,S,T,16,0.814,1
JK_350_F_E_2_S_T_17,JK,350,F,E,2,S,T,17,0.835,1
JK_350_F_E_2_S_T_18,JK,350,F,E,2,S,T,18,0.815,1
JK_350_F_E_2_S_T_19,JK,350,F,E,2,S,T,19,0.869,1
JK_350_F_E_2_S_T_20,JK,350,F,E,2,S,T,20,0.806,1
JK_350_M_E_1_R_L-F_1,JK,350,M,E,1,R,L-F,1,0.484,1
JK_350_M_E_1_R_L-Ti_1,JK,350,M,E,1,R,L-Ti,1,0.433,1
JK_350_M_E_1_R_L-Ta_1,JK,350,M,E,1,R,L-Ta,1,0.167,1
JK_350_M_E_1_R_L-F_2,JK,350,M,E,1,R,L-F,2,0.443,1
JK_350_M_E_1_R_L-Ti_2,JK,350,M,E,1,R,L-Ti,2,0.389,1
JK_350_M_E_1_R_L-Ta_2,JK,350,M,E,1,R,L-Ta,2,0.153,1
JK_350_M_E_1_R_L-F_3,JK,350,M,E,1,R,L-F,3,0.444,1
JK_350_M_E_1_R_L-Ti_3,JK,350,M,E,1,R,L-Ti,3,0.383,1
JK_350_M_E_1_R_L-Ta_3,JK,350,M,E,1,R,L-Ta,3,0.163,1
JK_350_M_E_1_R_L-F_4,JK,350,M,E,1,R,L-F,4,0.48,1
JK_350_M_E_1_R_L-Ti_4,JK,350,M,E,1,R,L-Ti,4,0.428,1
JK_350_M_E_1_R_L-Ta_4,JK,350,M,E,1,R,L-Ta,4,0.166,1
JK_350_M_E_1_R_L-F_5,JK,350,M,E,1,R,L-F,5,0.484,1
JK_350_M_E_1_R_L-Ti_5,JK,350,M,E,1,R,L-Ti,5,0.423,1
JK_350_M_E_1_R_L-Ta_5,JK,350,M,E,1,R,L-Ta,5,0.162,1
JK_350_M_E_1_R_L-F_6,JK,350,M,E,1,R,L-F,6,0.466,1
JK_350_M_E_1_R_L-Ti_6,JK,350,M,E,1,R,L-Ti,6,0.42,1
JK_350_M_E_1_R_L-Ta_6,JK,350,M,E,1,R,L-Ta,6,0.159,1
JK_350_M_E_1_R_L-F_7,JK,350,M,E,1,R,L-F,7,0.434,1
JK_350_M_E_1_R_L-Ti_7,JK,350,M,E,1,R,L-Ti,7,0.411,1
JK_350_M_E_1_R_L-Ta_7,JK,350,M,E,1,R,L-Ta,7,0.142,1
JK_350_M_E_1_R_L-F_8,JK,350,M,E,1,R,L-F,8,0.441,1
JK_350_M_E_1_R_L-Ti_8,JK,350,M,E,1,R,L-Ti,8,0.392,1
JK_350_M_E_1_R_L-Ta_8,JK,350,M,E,1,R,L-Ta,8,0.161,1
JK_350_M_E_1_R_L-F_9,JK,350,M,E,1,R,L-F,9,0.45,1
JK_350_M_E_1_R_L-Ti_9,JK,350,M,E,1,R,L-Ti,9,0.396,1
JK_350_M_E_1_R_L-Ta_9,JK,350,M,E,1,R,L-Ta,9,0.155,1
JK_350_M_E_1_R_L-F_10,JK,350,M,E,1,R,L-F,10,0.436,1
JK_350_M_E_1_R_L-Ti_10,JK,350,M,E,1,R,L-Ti,10,0.423,1
JK_350_M_E_1_R_L-Ta_10,JK,350,M,E,1,R,L-Ta,10,0.13,1
JK_350_M_E_1_R_L-F_11,JK,350,M,E,1,R,L-F,11,0.466,1
JK_350_M_E_1_R_L-Ti_11,JK,350,M,E,1,R,L-Ti,11,0.405,1
JK_350_M_E_1_R_L-Ta_11,JK,350,M,E,1,R,L-Ta,11,0.162,1
JK_350_M_E_1_R_L-F_12,JK,350,M,E,1,R,L-F,12,0.423,1
JK_350_M_E_1_R_L-Ti_12,JK,350,M,E,1,R,L-Ti,12,0.385,1
JK_350_M_E_1_R_L-Ta_12,JK,350,M,E,1,R,L-Ta,12,0.154,1
JK_350_M_E_1_R_L-F_13,JK,350,M,E,1,R,L-F,13,0.438,1
JK_350_M_E_1_R_L-Ti_13,JK,350,M,E,1,R,L-Ti,13,0.423,1
JK_350_M_E_1_R_L-Ta_13,JK,350,M,E,1,R,L-Ta,13,0.12,1
JK_350_M_E_1_R_L-F_14,JK,350,M,E,1,R,L-F,14,0.445,1
JK_350_M_E_1_R_L-Ti_14,JK,350,M,E,1,R,L-Ti,14,0.402,1
JK_350_M_E_1_R_L-Ta_14,JK,350,M,E,1,R,L-Ta,14,0.162,1
JK_350_M_E_1_R_L-F_15,JK,350,M,E,1,R,L-F,15,0.44,1
JK_350_M_E_1_R_L-Ti_15,JK,350,M,E,1,R,L-Ti,15,0.397,1
JK_350_M_E_1_R_L-Ta_15,JK,350,M,E,1,R,L-Ta,15,0.16,1
JK_350_M_E_1_R_L-F_16,JK,350,M,E,1,R,L-F,16,0.447,1
JK_350_M_E_1_R_L-Ti_16,JK,350,M,E,1,R,L-Ti,16,0.393,1
JK_350_M_E_1_R_L-Ta_16,JK,350,M,E,1,R,L-Ta,16,0.158,1
JK_350_M_E_1_R_L-F_17,JK,350,M,E,1,R,L-F,17,0.436,1
JK_350_M_E_1_R_L-Ti_17,JK,350,M,E,1,R,L-Ti,17,0.388,1
JK_350_M_E_1_R_L-Ta_17,JK,350,M,E,1,R,L-Ta,17,0.16,1
JK_350_M_E_1_R_L-F_18,JK,350,M,E,1,R,L-F,18,0.474,1
JK_350_M_E_1_R_L-Ti_18,JK,350,M,E,1,R,L-Ti,18,0.429,1
JK_350_M_E_1_R_L-Ta_18,JK,350,M,E,1,R,L-Ta,18,0.173,1
JK_350_M_E_1_R_L-F_19,JK,350,M,E,1,R,L-F,19,0.408,1
JK_350_M_E_1_R_L-Ti_19,JK,350,M,E,1,R,L-Ti,19,0.376,1
JK_350_M_E_1_R_L-Ta_19,JK,350,M,E,1,R,L-Ta,19,0.144,1
JK_350_M_E_1_R_L-F_20,JK,350,M,E,1,R,L-F,20,0.446,1
JK_350_M_E_1_R_L-Ti_20,JK,350,M,E,1,R,L-Ti,20,0.407,1
JK_350_M_E_1_R_L-Ta_20,JK,350,M,E,1,R,L-Ta,20,0.162,1
JK_350_M_E_1_R_T_1,JK,350,M,E,1,R,T,1,0.794,1
JK_350_M_E_1_R_T_2,JK,350,M,E,1,R,T,2,0.786,1
JK_350_M_E_1_R_T_3,JK,350,M,E,1,R,T,3,0.745,1
JK_350_M_E_1_R_T_4,JK,350,M,E,1,R,T,4,0.837,1
JK_350_M_E_1_R_T_5,JK,350,M,E,1,R,T,5,0.83,1
JK_350_M_E_1_R_T_6,JK,350,M,E,1,R,T,6,0.882,1
JK_350_M_E_1_R_T_7,JK,350,M,E,1,R,T,7,0.931,1
JK_350_M_E_1_R_T_8,JK,350,M,E,1,R,T,8,0.89,1
JK_350_M_E_1_R_T_9,JK,350,M,E,1,R,T,9,0.772,1
JK_350_M_E_1_R_T_10,JK,350,M,E,1,R,T,10,0.824,1
JK_350_M_E_1_R_T_11,JK,350,M,E,1,R,T,11,0.836,1
JK_350_M_E_1_R_T_12,JK,350,M,E,1,R,T,12,0.786,1
JK_350_M_E_1_R_T_13,JK,350,M,E,1,R,T,13,0.774,1
JK_350_M_E_1_R_T_14,JK,350,M,E,1,R,T,14,0.787,1
JK_350_M_E_1_R_T_15,JK,350,M,E,1,R,T,15,0.781,1
JK_350_M_E_1_R_T_16,JK,350,M,E,1,R,T,16,0.779,1
JK_350_M_E_1_R_T_17,JK,350,M,E,1,R,T,17,0.777,1
JK_350_M_E_1_R_T_18,JK,350,M,E,1,R,T,18,0.816,1
JK_350_M_E_1_R_T_19,JK,350,M,E,1,R,T,19,0.801,1
JK_350_M_E_1_R_T_20,JK,350,M,E,1,R,T,20,0.811,1
JK_350_M_E_2_R_L-F_1,JK,350,M,E,2,R,L-F,1,0.488,1
JK_350_M_E_2_R_L-Ti_1,JK,350,M,E,2,R,L-Ti,1,0.444,1
JK_350_M_E_2_R_L-Ta_1,JK,350,M,E,2,R,L-Ta,1,0.164,1
JK_350_M_E_2_R_L-F_2,JK,350,M,E,2,R,L-F,2,0.51,1
JK_350_M_E_2_R_L-Ti_2,JK,350,M,E,2,R,L-Ti,2,0.431,1
JK_350_M_E_2_R_L-Ta_2,JK,350,M,E,2,R,L-Ta,2,0.187,1
JK_350_M_E_2_R_L-F_3,JK,350,M,E,2,R,L-F,3,0.46,1
JK_350_M_E_2_R_L-Ti_3,JK,350,M,E,2,R,L-Ti,3,0.425,1
JK_350_M_E_2_R_L-Ta_3,JK,350,M,E,2,R,L-Ta,3,0.173,1
JK_350_M_E_2_R_L-F_4,JK,350,M,E,2,R,L-F,4,0.436,1
JK_350_M_E_2_R_L-Ti_4,JK,350,M,E,2,R,L-Ti,4,0.427,1
JK_350_M_E_2_R_L-Ta_4,JK,350,M,E,2,R,L-Ta,4,0.165,1
JK_350_M_E_2_R_L-F_5,JK,350,M,E,2,R,L-F,5,0.506,1
JK_350_M_E_2_R_L-Ti_5,JK,350,M,E,2,R,L-Ti,5,0.44,1
JK_350_M_E_2_R_L-Ta_5,JK,350,M,E,2,R,L-Ta,5,0.18,1
JK_350_M_E_2_R_L-F_6,JK,350,M,E,2,R,L-F,6,0.467,1
JK_350_M_E_2_R_L-Ti_6,JK,350,M,E,2,R,L-Ti,6,0.42,1
JK_350_M_E_2_R_L-Ta_6,JK,350,M,E,2,R,L-Ta,6,0.164,1
JK_350_M_E_2_R_L-F_7,JK,350,M,E,2,R,L-F,7,0.469,1
JK_350_M_E_2_R_L-Ti_7,JK,350,M,E,2,R,L-Ti,7,0.42,1
JK_350_M_E_2_R_L-Ta_7,JK,350,M,E,2,R,L-Ta,7,0.174,1
JK_350_M_E_2_R_L-F_8,JK,350,M,E,2,R,L-F,8,0.482,1
JK_350_M_E_2_R_L-Ti_8,JK,350,M,E,2,R,L-Ti,8,0.434,1
JK_350_M_E_2_R_L-Ta_8,JK,350,M,E,2,R,L-Ta,8,0.163,1
JK_350_M_E_2_R_L-F_9,JK,350,M,E,2,R,L-F,9,0.475,1
JK_350_M_E_2_R_L-Ti_9,JK,350,M,E,2,R,L-Ti,9,0.402,1
JK_350_M_E_2_R_L-Ta_9,JK,350,M,E,2,R,L-Ta,9,0.195,1
JK_350_M_E_2_R_L-F_10,JK,350,M,E,2,R,L-F,10,0.487,1
JK_350_M_E_2_R_L-Ti_10,JK,350,M,E,2,R,L-Ti,10,0.452,1
JK_350_M_E_2_R_L-Ta_10,JK,350,M,E,2,R,L-Ta,10,0.166,1
JK_350_M_E_2_R_L-F_11,JK,350,M,E,2,R,L-F,11,0.498,1
JK_350_M_E_2_R_L-Ti_11,JK,350,M,E,2,R,L-Ti,11,0.455,1
JK_350_M_E_2_R_L-Ta_11,JK,350,M,E,2,R,L-Ta,11,0.178,1
JK_350_M_E_2_R_L-F_12,JK,350,M,E,2,R,L-F,12,0.505,1
JK_350_M_E_2_R_L-Ti_12,JK,350,M,E,2,R,L-Ti,12,0.444,1
JK_350_M_E_2_R_L-Ta_12,JK,350,M,E,2,R,L-Ta,12,0.172,1
JK_350_M_E_2_R_L-F_13,JK,350,M,E,2,R,L-F,13,0.481,1
JK_350_M_E_2_R_L-Ti_13,JK,350,M,E,2,R,L-Ti,13,0.44,1
JK_350_M_E_2_R_L-Ta_13,JK,350,M,E,2,R,L-Ta,13,0.178,1
JK_350_M_E_2_R_L-F_14,JK,350,M,E,2,R,L-F,14,0.478,1
JK_350_M_E_2_R_L-Ti_14,JK,350,M,E,2,R,L-Ti,14,0.442,1
JK_350_M_E_2_R_L-Ta_14,JK,350,M,E,2,R,L-Ta,14,0.159,1
JK_350_M_E_2_R_L-F_15,JK,350,M,E,2,R,L-F,15,0.492,1
JK_350_M_E_2_R_L-Ti_15,JK,350,M,E,2,R,L-Ti,15,0.431,1
JK_350_M_E_2_R_L-Ta_15,JK,350,M,E,2,R,L-Ta,15,0.15,1
